company_code,text_title,score,strength,reasoning,expected_growth,market_expectation,historical_data
002079,[002079] 苏州固锝 业绩预告,100,strong,文本语义提取预测中枢增速 239.32%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 227.32%。,239.32%,12.00%,
001380,[001380] 华纬科技 业绩预告,100,strong,文本语义提取预测中枢增速 53.76%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 41.76%。,53.76%,12.00%,
001287,[001287] 中电港 业绩预告,100,strong,文本语义提取预测中枢增速 64.18%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 52.18%。,64.18%,12.00%,
001266,[001266] 宏英智能 业绩预告,100,strong,文本语义提取预测中枢增速 457.36%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 445.36%。,457.36%,12.00%,
000975,[000975] 山金国际 业绩预告,100,strong,文本语义提取预测中枢增速 47.89%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 35.89%。,47.89%,12.00%,
000936,[000936] 华西股份 业绩预告,100,strong,文本语义提取预测中枢增速 106.77%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 94.77%。,106.77%,12.00%,
000803,[000803] 山高环能 业绩预告,100,strong,文本语义提取预测中枢增速 221.42%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 209.42%。,221.42%,12.00%,
000719,[000719] 中原传媒 业绩预告,100,strong,文本语义提取预测中枢增速 56.50%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 44.50%。,56.50%,12.00%,
000690,[000690] 宝新能源 业绩预告,100,strong,文本语义提取预测中枢增速 50.28%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 38.28%。,50.28%,12.00%,
000526,[000526] 学大教育 业绩预告,100,strong,文本语义提取预测中枢增速 50.58%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 38.58%。,50.58%,12.00%,
002679,[002679] 福建金森 业绩预告,100,strong,文本语义提取预测中枢增速 39.60%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 27.60%。,39.60%,12.00%,
002597,[002597] 金禾实业 业绩预告,100,strong,文本语义提取预测中枢增速 37.62%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 25.62%。,37.62%,12.00%,
603270,[603270] 金帝股份 业绩预告,99,strong,文本语义提取预测中枢增速 36.47%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 24.47%。,36.47%,12.00%,
000960,[000960] 锡业股份 业绩预告,96,strong,文本语义提取预测中枢增速 33.77%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 21.77%。,33.77%,12.00%,
001239,[001239] 永达股份 业绩预告,95,strong,文本语义提取预测中枢增速 32.81%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 20.81%。,32.81%,12.00%,
002912,[002912] 中新赛克 业绩预告,94,strong,文本语义提取预测中枢增速 31.16%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 19.16%。,31.16%,12.00%,
002947,[002947] 恒铭达 业绩预告,93,strong,文本语义提取预测中枢增速 30.29%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 18.29%。,30.29%,12.00%,
002015,[002015] 协鑫能科 业绩预告,90,strong,文本语义提取预测中枢增速 27.56%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 15.56%。,27.56%,12.00%,
002339,[002339] 积成电子 业绩预告,74,medium,文本语义提取预测中枢增速 26.89%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 14.89%。,26.89%,12.00%,
300357,[300357] 我武生物 业绩预告,70,medium,文本语义提取预测中枢增速 22.26%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 10.26%。,22.26%,12.00%,
301093,[301093] 华兰股份 业绩预告,62,medium,文本语义提取预测中枢增速 18.19%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 6.19%。,18.19%,12.00%,
603311,[603311] 金海高科 业绩预告,25,negative,文本语义提取预测中枢增速 6.21%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -5.79%。,6.21%,12.00%,
300160,[300160] 秀强股份 业绩预告,25,negative,文本语义提取预测中枢增速 7.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -5.00%。,7.00%,12.00%,
600633,[600633] 浙数文化 业绩预告,19,negative,文本语义提取预测中枢增速 1.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -11.00%。,1.00%,12.00%,
002456,[002456] 欧菲光 业绩预告,18,negative,文本语义提取预测中枢增速 0.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -12.00%。,0.00%,12.00%,
600749,[600749] 西藏旅游 业绩预告,17,negative,文本语义提取预测中枢增速 -1.63%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -13.63%。,-1.63%,12.00%,
002313,[002313] 日海智能 业绩预告,13,negative,文本语义提取预测中枢增速 -5.21%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -17.21%。,-5.21%,12.00%,
900934,[900934] 锦江B股 业绩预告,0,negative,文本语义提取预测中枢增速 -55.17%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -67.17%。,-55.17%,12.00%,
688016,[688016] 心脉医疗 业绩预告,1,negative,文本语义提取预测中枢增速 -17.65%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -29.65%。,-17.65%,12.00%,
605398,[605398] 新炬网络 业绩预告,0,negative,文本语义提取预测中枢增速 -62.40%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -74.40%。,-62.40%,12.00%,
605186,[605186] 健麾信息 业绩预告,0,negative,文本语义提取预测中枢增速 -78.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -90.00%。,-78.00%,12.00%,
603738,[603738] 泰晶科技 业绩预告,0,negative,文本语义提取预测中枢增速 -79.18%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -91.18%。,-79.18%,12.00%,
603727,[603727] 博迈科 业绩预告,0,negative,文本语义提取预测中枢增速 -81.03%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -93.03%。,-81.03%,12.00%,
603696,[603696] 安记食品 业绩预告,0,negative,文本语义提取预测中枢增速 -18.77%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -30.77%。,-18.77%,12.00%,
603681,[603681] 永冠新材 业绩预告,0,negative,文本语义提取预测中枢增速 -92.50%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -104.50%。,-92.50%,12.00%,
603507,[603507] 振江股份 业绩预告,0,negative,文本语义提取预测中枢增速 -84.81%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -96.81%。,-84.81%,12.00%,
603496,[603496] 恒为科技 业绩预告,0,negative,文本语义提取预测中枢增速 -76.92%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -88.92%。,-76.92%,12.00%,
603327,[603327] 福蓉科技 业绩预告,0,negative,文本语义提取预测中枢增速 -60.74%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -72.74%。,-60.74%,12.00%,
603310,[603310] 巍华新材 业绩预告,0,negative,文本语义提取预测中枢增速 -53.28%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -65.28%。,-53.28%,12.00%,
603291,[603291] 联合水务 业绩预告,0,negative,文本语义提取预测中枢增速 -29.70%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -41.70%。,-29.70%,12.00%,
603220,[603220] 中贝通信 业绩预告,0,negative,文本语义提取预测中枢增速 -53.78%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -65.78%。,-53.78%,12.00%,
603099,[603099] 长白山 业绩预告,0,negative,文本语义提取预测中枢增速 -109.89%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -121.89%。,-109.89%,12.00%,
601865,[601865] 福莱特 业绩预告,0,negative,文本语义提取预测中枢增速 -85.13%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -97.13%。,-85.13%,12.00%,
601500,[601500] 通用股份 业绩预告,0,negative,文本语义提取预测中枢增速 -76.44%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -88.44%。,-76.44%,12.00%,
601368,[601368] 绿城水务 业绩预告,0,negative,文本语义提取预测中枢增速 -70.57%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -82.57%。,-70.57%,12.00%,
600986,[600986] 浙文互联 业绩预告,0,negative,文本语义提取预测中枢增速 -86.97%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -98.97%。,-86.97%,12.00%,
600981,[600981] 苏豪汇鸿 业绩预告,3,negative,文本语义提取预测中枢增速 -15.01%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -27.01%。,-15.01%,12.00%,
600977,[600977] 中国电影 业绩预告,0,negative,文本语义提取预测中枢增速 -220.59%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -232.59%。,-220.59%,12.00%,
600893,[600893] 航发动力 业绩预告,0,negative,文本语义提取预测中枢增速 -92.68%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -104.68%。,-92.68%,12.00%,
600877,[600877] 电科芯片 业绩预告,0,negative,文本语义提取预测中枢增速 -78.50%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -90.50%。,-78.50%,12.00%,
600798,[600798] 宁波海运 业绩预告,0,negative,文本语义提取预测中枢增速 -125.76%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -137.76%。,-125.76%,12.00%,
600754,[600754] 锦江酒店 业绩预告,0,negative,文本语义提取预测中枢增速 -55.17%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -67.17%。,-55.17%,12.00%,
600737,[600737] 中粮糖业 业绩预告,0,negative,文本语义提取预测中枢增速 -46.98%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -58.98%。,-46.98%,12.00%,
600626,[600626] 申达股份 业绩预告,0,negative,文本语义提取预测中枢增速 -206.36%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -218.36%。,-206.36%,12.00%,
600571,[600571] 信雅达 业绩预告,0,negative,文本语义提取预测中枢增速 -32.27%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -44.27%。,-32.27%,12.00%,
600469,[600469] 风神股份 业绩预告,0,negative,文本语义提取预测中枢增速 -57.74%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -69.74%。,-57.74%,12.00%,
600232,[600232] 金鹰股份 业绩预告,0,negative,文本语义提取预测中枢增速 -124.31%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -136.31%。,-124.31%,12.00%,
600202,[600202] 哈空调 业绩预告,0,negative,文本语义提取预测中枢增速 -231.52%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -243.52%。,-231.52%,12.00%,
600201,[600201] 生物股份 业绩预告,0,negative,文本语义提取预测中枢增速 -48.34%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -60.34%。,-48.34%,12.00%,
002991,[002991] 甘源食品 业绩预告,0,negative,文本语义提取预测中枢增速 -55.56%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -67.56%。,-55.56%,12.00%,
002845,[002845] 同兴达 业绩预告,0,negative,文本语义提取预测中枢增速 -315.33%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -327.33%。,-315.33%,12.00%,
002738,[002738] 中矿资源 业绩预告,0,negative,文本语义提取预测中枢增速 -83.62%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -95.62%。,-83.62%,12.00%,
002721,[002721] 金一文化 业绩预告,0,negative,文本语义提取预测中枢增速 -597.93%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -609.93%。,-597.93%,12.00%,
002687,[002687] 乔治白 业绩预告,0,negative,文本语义提取预测中枢增速 -72.60%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -84.60%。,-72.60%,12.00%,
002510,[002510] 天汽模 业绩预告,0,negative,文本语义提取预测中枢增速 -86.50%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -98.50%。,-86.50%,12.00%,
002494,[002494] 华斯股份 业绩预告,0,negative,文本语义提取预测中枢增速 -245.91%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -257.91%。,-245.91%,12.00%,
002470,[002470] 金正大 业绩预告,0,negative,文本语义提取预测中枢增速 -147.50%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -159.50%。,-147.50%,12.00%,
002327,[002327] 富安娜 业绩预告,0,negative,文本语义提取预测中枢增速 -51.84%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -63.84%。,-51.84%,12.00%,
002225,[002225] 濮耐股份 业绩预告,0,negative,文本语义提取预测中枢增速 -40.73%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -52.73%。,-40.73%,12.00%,
002025,[002025] 航天电器 业绩预告,0,negative,文本语义提取预测中枢增速 -77.80%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -89.80%。,-77.80%,12.00%,
002008,[002008] 大族激光 业绩预告,0,negative,文本语义提取预测中枢增速 -61.22%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -73.22%。,-61.22%,12.00%,
001259,[001259] 利仁科技 业绩预告,0,negative,文本语义提取预测中枢增速 -65.30%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -77.30%。,-65.30%,12.00%,
000949,[000949] 新乡化纤 业绩预告,0,negative,文本语义提取预测中枢增速 -58.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -70.00%。,-58.00%,12.00%,
000567,[000567] 海德股份 业绩预告,0,negative,文本语义提取预测中枢增速 -59.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -71.00%。,-59.00%,12.00%,
000155,[000155] 川能动力 业绩预告,0,negative,文本语义提取预测中枢增速 -51.85%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -63.85%。,-51.85%,12.00%,
